cas_number,descriptors,smiles,pages,desc_len
7370-44-7,"['dairi', 'fatti', 'waxi', 'butteri']",CCCCCCCCCCCC1CCCC(=O)O1,http://www.thegoodscentscompany.com/data/rw1044411.html,4
2040-10-0,"['rose', 'woodi', 'musk']",CC(=O)c1c(C)cc(cc1C)C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1421731.html,3
4625-90-5,"['lacton', 'woodi', 'herbal']",CC(C)[C@@H]1CCC2(CC1)CCC(=O)O2,http://www.thegoodscentscompany.com/data/rw1456111.html,3
143-07-7,"['alcohol', 'fatti', 'coconut', 'butter', 'chees', 'strawberri', 'beverag', 'meat']",CCCCCCCCCCCC(O)=O,http://www.thegoodscentscompany.com/data/rw1008181.html,8
6283-92-7,"['fatti', 'butteri']",CCCCCCCCCCCCOC(=O)C(C)O,http://www.thegoodscentscompany.com/data/rw1301141.html,2
498-16-8,['herbal'],CC(C)=CC[C@@H](CO)C(C)=C,http://www.thegoodscentscompany.com/data/rw1449861.html,1
85136-10-3,"['lavend', 'herbal']",CC(O)C(C)(CC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1043081.html,2
28069-74-1,"['earthi', 'violet', 'leafi', 'veget', 'gerard', 'musti', 'mushroom', 'fruiti', 'herbac', 'natur', 'leaf', 'green']",CCOC(C)OCC\C=C\CC,http://www.thegoodscentscompany.com/data/rw1007551.html,12
7493-57-4,"['herbac', 'floral', 'lilac', 'green', 'ether', 'hyacinth', 'tobacco', 'leafi', 'herbal']",CCCOC(C)OCCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1018151.html,9
22457-23-4,"['leaf', 'minti', 'green', 'leafi', 'fresh', 'weedi', 'pineappl', 'herbac', 'natur']",CCC(C)C\C(CC)=N\O,http://www.thegoodscentscompany.com/data/rw1010311.html,9
4621-04-9,"['floral', 'leather', 'green', 'lilac', 'rose', 'geranium', 'weedi']",CC(C)C1CCC(O)CC1,http://www.thegoodscentscompany.com/data/rw1001961.html,7
5764-85-2,"['leather', 'strawberri', 'fruiti']",CCOC(=O)CC(O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1006101.html,3
31906-04-4,"['aldehyd', 'flower', 'perfum', 'lilac', 'floral', 'lili', 'muguet']",CC(C)(O)CCCC1=CCC(CC1)C=O,http://www.thegoodscentscompany.com/data/rw1007972.html,7
67634-12-2,"['honey', 'floral', 'flower', 'orang', 'lili', 'fresh']",COC(=O)c1ccccc1N=CC2CCC(=CC2)CCCC(C)(C)O,http://www.thegoodscentscompany.com/data/rw1025921.html,6
30640-46-1,"['lemon', 'lime']",CC1=CC=CCC1,http://www.thegoodscentscompany.com/data/rw1046691.html,2
491-35-0,"['oili', 'floral', 'herbal', 'burnt']",Cc1ccnc2ccccc12,http://www.thegoodscentscompany.com/data/rw1047341.html,4
123-76-2,"['creami', 'gerard', 'caramel']",CC(=O)CCC(O)=O,http://www.thegoodscentscompany.com/data/rw1016791.html,3
67633-92-5,"['anis', 'herbal', 'fruiti']",CCOC(OCC)C1CC2CC1C3C=CCC23,http://www.thegoodscentscompany.com/data/rw1006441.html,3
104-09-6,"['aldehyd', 'pungent', 'fresh', 'nutti', 'chemic', 'gerard', 'lilac', 'hyacinth', 'rose', 'fruiti', 'floral', 'green', 'cortex', 'phenol']",Cc1ccc(CC=O)cc1,http://www.thegoodscentscompany.com/data/rw1331071.html,14
67920-63-2,"['lilac', 'floral']",CC(C=O)C1CCC(C)(O1)C=C,http://www.thegoodscentscompany.com/data/rw1432391.html,2
1073-11-6,"['minti', 'fruiti']",CC1(CCC(=O)O1)C=C,http://www.thegoodscentscompany.com/data/rw1532911.html,2
10415-87-9,"['anis', 'lilac', 'fresh', 'earthi']",CCC(C)(O)CCc1ccccc1,http://www.thegoodscentscompany.com/data/rw1001881.html,4
55066-49-4,"['aldehyd', 'floral', 'green', 'waxi', 'lemon', 'geranium', 'lili', 'fresh', 'citrus']",CC(CCc1ccccc1)CC=O,http://www.thegoodscentscompany.com/data/rw1000491.html,9
103694-68-4,"['floral', 'green', 'lili', 'fresh', 'fruiti']",Cc1cccc(CC(C)(C)CO)c1,http://www.thegoodscentscompany.com/data/rw1020401.html,5
80-54-6,"['powderi', 'floral', 'lilac', 'green', 'fresh', 'muguet']",CC(Cc1ccc(cc1)C(C)(C)C)C=O,http://www.thegoodscentscompany.com/data/rw1008612.html,6
91-51-0,"['flower', 'muguet', 'fresh', 'aromat', 'citrus', 'floral', 'orang', 'green', 'lili', 'neroli']",COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)(C)C,http://www.thegoodscentscompany.com/data/rw1006301.html,10
5989-27-5,"['gerard', 'orang', 'lemon', 'fresh', 'citrus']",CC(=C)[C@@H]1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1013771.html,5
5989-54-8,"['terpen', 'pine', 'herbal']",CC(=C)[C@H]1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1007831.html,3
6784-13-0,"['green', 'citrus', 'aldehyd', 'herbal']",CC(CC=O)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1021471.html,4
38142-45-9,"['clean', 'citrus', 'minti']",CC1=CCC(CC1)C(=C)CO,http://www.thegoodscentscompany.com/data/rw1451281.html,3
78-70-6,"['fresh', 'bergamot', 'citrus', 'gerard', 'rose', 'waxi', 'floral', 'orang', 'green', 'woodi', 'lemon', 'lili', 'lavend']",CC(C)=CCCC(C)(O)C=C,http://www.thegoodscentscompany.com/data/rw1007872.html,13
126-90-9,"['lavend', 'floral']",CC(C)=CCC[C@](C)(O)C=C,http://www.thegoodscentscompany.com/data/rw1377001.html,2
126-91-0,"['floral', 'woodi', 'fresh', 'natur']",CC(C)=CCC[C@@](C)(O)C=C,http://www.thegoodscentscompany.com/data/rw1011632.html,4
1365-19-1,"['spice', 'fresh', 'earthi', 'pear', 'herbal', 'citrus', 'cool', 'gerard', 'herbac', 'natur', 'floral', 'woodi', 'lavend', 'floreal']",CC(C)=CCCC(C)(O)C1CO1,http://www.thegoodscentscompany.com/data/rw1014332.html,14
60047-17-8,"['musti', 'camphor', 'alcohol']",CC(C)(O)C1CCC(C)(O1)C=C,http://www.thegoodscentscompany.com/data/rw1030501.html,3
34995-77-2,['floral'],CC(C)(O)C1CCC(C)(O1)C=C,http://www.thegoodscentscompany.com/data/rw1384891.html,1
5989-33-3,"['earthi', 'woodi', 'floral']",CC(C)(O)C1CCC(C)(O1)C=C,http://www.thegoodscentscompany.com/data/rw1432371.html,3
14049-11-7,"['floral', 'honey']",CC1(C)OC(C)(CCC1O)C=C,http://www.thegoodscentscompany.com/data/rw1378061.html,2
39028-58-5,['woodi'],CC1(C)OC(C)(CCC1O)C=C,http://www.thegoodscentscompany.com/data/rw1552701.html,1
14009-71-3,"['green', 'citrus']",CC1(C)OC(C)(CCC1O)C=C,http://www.thegoodscentscompany.com/data/rw1551671.html,2
67689-50-3,"['woodi', 'warm', 'fruiti']",CC(=O)OC(C)(C)C1CCC(C)(O1)C=C,http://www.thegoodscentscompany.com/data/rw1045881.html,3
115-95-7,"['pear', 'floral', 'gerard', 'green', 'woodi', 'spici', 'clean', 'lavend', 'fresh', 'floreal', 'fruiti', 'lime', 'citrus', 'bergamot']",CC(C)=CCCC(C)(OC(C)=O)C=C,http://www.thegoodscentscompany.com/data/rw1007892.html,14
16509-46-9,['green'],CC(C)=CCCC(C)(OC(C)=O)C=C,http://www.thegoodscentscompany.com/data/rw1376991.html,1
7149-26-0,"['orang', 'gardenia', 'fresh', 'herbal']",CC(C)=CCCC(C)(OC(=O)c1ccccc1N)C=C,http://www.thegoodscentscompany.com/data/rw1015571.html,4
126-64-7,"['bergamot', 'tropic', 'gardenia', 'herbal', 'plum', 'floral', 'jasmin', 'lili']",CC(C)=CCCC(C)(OC(=O)c1ccccc1)C=C,http://www.thegoodscentscompany.com/data/rw1030541.html,8
78-36-4,"['banana', 'floral', 'gerard', 'spice', 'berri', 'fruiti', 'pineappl', 'citrus', 'bergamot']",CCCC(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1030551.html,9
78-35-3,"['appl', 'floral', 'gerard', 'woodi', 'lavend', 'fresh', 'berri', 'fruiti', 'citrus']",CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1023421.html,9
78-37-5,"['balsam', 'fruiti', 'natur', 'floral', 'lili', 'neroli']",CC(C)=CCCC(C)(OC(=O)\C=C\c1ccccc1)C=C,http://www.thegoodscentscompany.com/data/rw1023431.html,6
115-99-1,"['aldehyd', 'fresh', 'bergamot', 'herbal', 'citrus', 'fatti', 'rose', 'fruiti', 'herbac', 'green', 'lavend']",CC(C)=CCCC(C)(OC=O)C=C,http://www.thegoodscentscompany.com/data/rw1030561.html,11
7779-23-9,"['pear', 'green', 'warm', 'fruiti', 'pineappl', 'anim']",CCCCCC(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1030571.html,6
10024-64-3,"['green', 'herbal', 'fruiti']",CCCCCCCC(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1007321.html,3
7143-69-3,"['rose', 'neroli', 'honey']",CC(C)=CCCC(C)(OC(=O)Cc1ccccc1)C=C,http://www.thegoodscentscompany.com/data/rw1030611.html,3
144-39-8,"['pear', 'floral', 'woodi', 'rose', 'lili', 'fresh', 'lavend', 'fruiti', 'bergamot', 'herbac']",CCC(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1007941.html,10
10471-96-2,"['citrus', 'lavend', 'apricot', 'fruiti']",CCCCC(=O)OC(C)(CCC=C(C)C)C=C,http://www.thegoodscentscompany.com/data/rw1030621.html,4
1118-27-0,"['citrus', 'lavend', 'fruiti', 'peach', 'bergamot', 'apricot']",CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C,http://www.thegoodscentscompany.com/data/rw1030641.html,6
60-33-3,['fatti'],CCCCC/C=C\C\C=C/CCCCCCCC(O)=O,http://www.thegoodscentscompany.com/data/rw1045901.html,1
463-40-1,['fatti'],CC/C=C/C/C=C/C/C=C/CCCCCCCC(O)=O,http://www.thegoodscentscompany.com/data/rw1045911.html,1
475-20-7,"['woodi', 'rose']",CC1(C)CCCC2(C)C3CCC(C13)C2=C,http://www.thegoodscentscompany.com/data/rw1020031.html,2
1135-66-6,"['amber', 'woodi']",CC1(C)CCC=C2C(C)(C)C3CCC12C3,http://www.thegoodscentscompany.com/data/rw1382091.html,2
67999-56-8,"['woodi', 'citrus']",CC1(C)CCC2OC23C(C)(C)C4CCC13C4,http://www.thegoodscentscompany.com/data/rw1001511.html,2
23787-90-8,"['pine', 'vetiv', 'fresh', 'earthi', 'cedar', 'tobacco', 'amber', 'woodi', 'warm']",CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,http://www.thegoodscentscompany.com/data/rw1007011.html,9
108-47-4,['phenol'],Cc1ccnc(C)c1,http://www.thegoodscentscompany.com/data/rw1164611.html,1
108-48-5,"['nutti', 'oili', 'gerard', 'woodi', 'veget', 'cocoa']",Cc1cccc(C)n1,http://www.thegoodscentscompany.com/data/rw1005491.html,6
51755-85-2,"['gerard', 'sulfur', 'green', 'pungent', 'veget', 'spice', 'spici', 'tropic']",CCCC(CCOC(C)=O)SC,http://www.thegoodscentscompany.com/data/rw1038391.html,8
92046-48-5,"['lili', 'floral', 'muguet']",CCC12CCC(C1)C(C2)C3(O)CCCCC3,http://www.thegoodscentscompany.com/data/rw1043841.html,3
71077-31-1,"['aldehyd', 'floral', 'lili', 'fresh', 'muguet']",CC(CC/C=C(C)/CCC=O)C=C,http://www.thegoodscentscompany.com/data/rw1042691.html,5
27606-09-3,"['floral', 'green', 'grapefruit', 'geranium', 'lili', 'floreal', 'citrus']",CC1OC(C)C2Cc3ccccc3C2O1,http://www.thegoodscentscompany.com/data/rw1007991.html,7
118-71-8,"['alcohol', 'gerard', 'burnt', 'fruiti', 'caramel']",CC1=C(O)C(=O)C=CO1,http://www.thegoodscentscompany.com/data/rw1002341.html,5
28787-36-2,"['berri', 'fruiti', 'tropic']",CC(=O)OC1=C(C)OC=CC1=O,http://www.thegoodscentscompany.com/data/rw1046011.html,3
67860-01-9,"['strawberri', 'berri', 'fruiti']",CCCC(=O)OC1=C(C)OC=CC1=O,http://www.thegoodscentscompany.com/data/rw1046021.html,3
65416-14-0,"['burnt', 'caramel', 'tropic', 'aromat', 'gerard', 'rose', 'strawberri', 'fruiti', 'berri', 'roast']",CC(C)C(=O)OC1=C(C)OC=CC1=O,http://www.thegoodscentscompany.com/data/rw1005601.html,10
68555-63-5,"['perfum', 'fresh', 'pineappl', 'caramel', 'tropic', 'gerard', 'strawberri', 'berri', 'fruiti', 'bakeri']",CCC(=O)OC1=C(C)OC=CC1=O,http://www.thegoodscentscompany.com/data/rw1005581.html,10
143-14-6,"['aldehyd', 'floral', 'green', 'waxi', 'clean', 'fresh', 'citrus']",C/C=C/CCCCCCCC=O,http://www.thegoodscentscompany.com/data/rw1035131.html,7
23832-18-0,"['sulfur', 'grapefruit', 'weedi', 'tropic', 'tobacco', 'peach', 'citrus', 'cool', 'terpen', 'gerard', 'berri', 'green', 'woodi']",CC1(C)C2CCC(C)(S)C1C2,http://www.thegoodscentscompany.com/data/rw1036541.html,13
39255-32-8,"['appl', 'fresh', 'pineappl', 'melon', 'gerard', 'fatti', 'waxi', 'fruiti', 'natur', 'minti', 'green']",CCCC(C)C(=O)OCC,http://www.thegoodscentscompany.com/data/rw1006801.html,11
698-10-2,"['nutti', 'gerard', 'fruiti', 'brown', 'caramel']",CCC1OC(=O)C(=C1C)O,http://www.thegoodscentscompany.com/data/rw1008621.html,5
68084-04-8,"['clean', 'ozon', 'citrus']",CC(C)=CCCC1=CCCC(C1)C#N,http://www.thegoodscentscompany.com/data/rw1132011.html,3
762-26-5,"['aldehyd', 'floral', 'fresh', 'ozon', 'citrus']",CC(C)=CCC\C(C)=C/CCC=O,http://www.thegoodscentscompany.com/data/rw1020071.html,5
25225-08-5,"['appl', 'pine', 'woodi', 'fresh', 'ozon', 'fruiti', 'herbal', 'earthi', 'herbac']",CC(OC=O)C1CCCC(C)(C)C1,http://www.thegoodscentscompany.com/data/rw1017321.html,9
72928-51-9,"['citrus', 'earthi']",CC1(C)CCCC2=C1CC(CC2)C#N,http://www.thegoodscentscompany.com/data/rw1023031.html,2
38462-23-6,"['clean', 'fresh', 'butteri']",CC(C)=CCC/C(C)=C/CCc1ccncc1,http://www.thegoodscentscompany.com/data/rw1020441.html,3
55704-78-4,"['meat', 'meati']",CC1(O)CSC(C)(O)CS1,http://www.thegoodscentscompany.com/data/rw1036231.html,2
67634-23-5,"['green', 'mushroom']",CC1COC(O1)C(C)c2ccccc2,http://www.thegoodscentscompany.com/data/rw1020811.html,2
30772-79-3,"['aldehyd', 'green', 'woodi', 'vetiv', 'clean', 'fresh', 'bitter', 'citrus', 'melon']",O=CC1CCC2C3CCC(C3)C12,http://www.thegoodscentscompany.com/data/rw1048111.html,9
106-72-9,"['fresh', 'melon', 'herbal', 'citrus', 'gerard', 'fruiti', 'natur', 'oili', 'floral', 'green', 'clean', 'ozon']",CC(CCC=C(C)C)C=O,http://www.thegoodscentscompany.com/data/rw1019891.html,12
111-79-5,"['appl', 'aldehyd', 'fresh', 'earthi', 'melon', 'pear', 'violet', 'veget', 'herbal', 'peach', 'gerard', 'cucumb', 'waxi', 'fruiti', 'dairi', 'floral', 'green', 'apricot']",CCCCCC\C=C/C(=O)OC,http://www.thegoodscentscompany.com/data/rw1015351.html,18
30772-69-1,"['amber', 'floral', 'woodi', 'fruiti']",CC(=O)OCC1CCC2C3CCC(C3)C12,http://www.thegoodscentscompany.com/data/rw1454631.html,4
22771-44-4,"['minti', 'terpen']",CC(=C)C1CCC(C)(O)C=C1,http://www.thegoodscentscompany.com/data/rw1399261.html,2
7212-40-0,"['fresh', 'minti']",CC(=C)[C@@H]1CC[C@@](C)(O)C=C1,http://www.thegoodscentscompany.com/data/rw1382941.html,2
68683-20-5,"['minti', 'herbal', 'floral', 'fruiti']",CC(C)C1=CCC(=CC1)CCOC=O,http://www.thegoodscentscompany.com/data/rw1046231.html,4
10458-14-7,['minti'],CC(C)C1CCC(C)CC1=O,http://www.thegoodscentscompany.com/data/rw1399161.html,1
499-70-7,"['cool', 'minti', 'green', 'woodi', 'herbac']",CC(C)C1CCC(C)C(=O)C1,http://www.thegoodscentscompany.com/data/rw1031181.html,5
18479-68-0,"['herbal', 'fruiti']",CC(CO)C1CCC(=CC1)C,http://www.thegoodscentscompany.com/data/rw1107931.html,2
586-82-3,"['musti', 'woodi']",CC(C)C1=CCC(C)(O)CC1,http://www.thegoodscentscompany.com/data/rw1031201.html,2
494-90-6,"['nutti', 'coffe', 'gerard', 'pungent', 'musti', 'earthi']",C[C@@H]1CCc2c(C)coc2C1,http://www.thegoodscentscompany.com/data/rw1019781.html,6
1490-04-6,"['minti', 'cool']",CC(C)C1CCC(C)CC1O,http://www.thegoodscentscompany.com/data/rw1310491.html,2
933-48-2,['minti'],C[C@@H]1C[C@H](O)CC(C)(C)C1,http://www.thegoodscentscompany.com/data/rw1374191.html,1
89-78-1,"['minti', 'cool', 'woodi', 'fresh']",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,http://www.thegoodscentscompany.com/data/rw1029671.html,4
491-01-0,"['minti', 'cool']",CC(C)[C@H]1CC[C@@H](C)CC1O,http://www.thegoodscentscompany.com/data/rw1105021.html,2
116-02-9,"['cool', 'mint', 'musti']",CC1CC(O)CC(C)(C)C1,http://www.thegoodscentscompany.com/data/rw1023671.html,3
2216-51-5,"['minti', 'cool', 'mint', 'tobacco', 'fresh']",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,http://www.thegoodscentscompany.com/data/rw1030471.html,5
14073-97-3,"['anis', 'raspberri', 'fresh', 'herbal', 'peach', 'cool', 'gerard', 'berri', 'fruiti', 'herbac', 'minti', 'green', 'woodi']",CC(C)[C@@H]1CC[C@@H](C)CC1=O,http://www.thegoodscentscompany.com/data/rw1008131.html,13
18309-28-9,['minti'],CC(C)[C@H]1CC[C@@H](C)CC1=O,http://www.thegoodscentscompany.com/data/rw1507821.html,1
3391-87-5,['minti'],CC(C)[C@H]1CC[C@H](C)CC1=O,http://www.thegoodscentscompany.com/data/rw1450831.html,1
1196-31-2,['minti'],CC(C)[C@H]1CC[C@@H](C)CC1=O,http://www.thegoodscentscompany.com/data/rw1449111.html,1
89-80-5,"['minti', 'mint', 'woodi', 'fresh']",CC(C)C1CCC(C)CC1=O,http://www.thegoodscentscompany.com/data/rw1398981.html,4
491-07-6,"['cool', 'minti', 'gerard']",CC(C)C1CCC(C)CC1=O,http://www.thegoodscentscompany.com/data/rw1003111.html,3
499-54-7,['brown'],CC(C)C1CCC(C)CC(=O)O1,http://www.thegoodscentscompany.com/data/rw1027581.html,1
94293-57-9,"['leaf', 'green', 'fruiti', 'herbal']",CC1CC[C@H](C(=O)C1)C(C)(C)OC(C)=S,http://www.thegoodscentscompany.com/data/rw1399191.html,4
87061-04-9,"['vanilla', 'minti']",CC(C)C1CCC(C)CC1OCC(O)CO,http://www.thegoodscentscompany.com/data/rw1038341.html,2
89-48-5,"['gerard', 'minti', 'cool', 'fruiti']",CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,http://www.thegoodscentscompany.com/data/rw1046271.html,4
67859-96-5,"['floral', 'minti', 'green', 'fresh', 'herbal', 'spici']",CC1CC(CC(C)(C)C1)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1051881.html,6
2623-23-6,"['raspberri', 'fresh', 'melon', 'herbal', 'cool', 'rose', 'berri', 'fruiti', 'herbac', 'oili', 'floral', 'minti', 'orang', 'mint', 'woodi']",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,http://www.thegoodscentscompany.com/data/rw1002031.html,15
16409-45-3,"['fruiti', 'minti', 'cool']",CC(C)C1CCC(C)CC1OC(C)=O,http://www.thegoodscentscompany.com/data/rw1006931.html,3
59259-38-0,"['gerard', 'cool', 'minti', 'perfum']",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C(C)O,http://www.thegoodscentscompany.com/data/rw1038041.html,4
1565-76-0,['minti'],COC1CC(C)CCC1C(C)C,http://www.thegoodscentscompany.com/data/rw1501841.html,1
4951-48-8,"['rose', 'floral', 'herbal']",CCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,http://www.thegoodscentscompany.com/data/rw1046301.html,3
16409-46-4,"['cool', 'woodi', 'fruiti', 'gerard']",CCC(C)C(=O)OC1CC(C)CCC1C(C)C,http://www.thegoodscentscompany.com/data/rw1020381.html,4
136954-20-6,"['pear', 'floral', 'raspberri', 'berri', 'fruiti', 'citrus', 'tropic']",CCCC(S)CCOC(C)=O,http://www.thegoodscentscompany.com/data/rw1552551.html,7
79-42-5,"['dairi', 'gerard', 'sulfur', 'roast', 'chees', 'brown', 'meat', 'meati']",N.CC(S)C(O)=O,http://www.thegoodscentscompany.com/data/rw1028751.html,8
675-09-2,"['balsam', 'green', 'caramel']",CC1=CC(=CC(=O)O1)C,http://www.thegoodscentscompany.com/data/rw1050741.html,3
141-79-7,"['nutti', 'gerard', 'pungent', 'woodi', 'veget', 'musti', 'chocol', 'earthi', 'chemic']",CC(C)=CC(C)=O,http://www.thegoodscentscompany.com/data/rw1035971.html,9
3268-49-3,"['creami', 'earthi', 'veget', 'gerard', 'musti', 'chees', 'meat', 'meati']",CSCCC=O,http://www.thegoodscentscompany.com/data/rw1032991.html,8
64988-06-3,"['floral', 'green', 'rose', 'fruiti', 'earthi', 'spici', 'natur', 'honey']",CCOCc1ccccc1OC,http://www.thegoodscentscompany.com/data/rw1031761.html,8
1504-74-1,"['oili', 'gerard', 'cinnamon', 'woodi', 'spici']",COc1ccccc1/C=C/C=O,http://www.thegoodscentscompany.com/data/rw1006091.html,5
1963-36-6,"['anis', 'floral', 'gerard', 'cinnamon', 'warm', 'spice', 'cherri', 'spici', 'vanilla']",COc1ccc(\C=C\C=O)cc1,http://www.thegoodscentscompany.com/data/rw1376911.html,9
24680-50-0,"['floral', 'cinnamon', 'cherri', 'spici', 'vanilla']",COc1ccc(\C=C\C=O)cc1,http://www.thegoodscentscompany.com/data/rw1031801.html,5
3613-30-7,"['floral', 'lili', 'fresh', 'melon']",COC(C)(C)CCCC(C)CC=O,http://www.thegoodscentscompany.com/data/rw1008171.html,4
94291-50-6,['herbal'],CCCC(S)CCOC,http://www.thegoodscentscompany.com/data/rw1444051.html,1
62439-41-2,"['floral', 'fruiti', 'citrus', 'melon']",COC(C)(C)CCCC(C)C=O,http://www.thegoodscentscompany.com/data/rw1046421.html,4
94087-83-9,"['sulfur', 'grapefruit', 'tropic', 'peach', 'gerard', 'fruiti', 'chocol', 'minti']",COCCC(C)(C)S,http://www.thegoodscentscompany.com/data/rw1038351.html,8
65405-67-6,"['spici', 'cinnamon', 'floral']",COc1ccc(cc1)/C=C(/C)C=O,http://www.thegoodscentscompany.com/data/rw1031901.html,3
63450-30-6,"['nutti', 'coffe', 'almond', 'roast', 'fresh']",COCc1cnccn1,http://www.thegoodscentscompany.com/data/rw1376761.html,5
2847-30-5,"['almond', 'roast', 'green', 'veget']",COc1nccnc1C,http://www.thegoodscentscompany.com/data/rw1031911.html,4
121-97-1,"['musti', 'anis']",CCC(=O)c1ccc(OC)cc1,http://www.thegoodscentscompany.com/data/rw1194091.html,2
3149-28-8,"['cocoa', 'nutti']",COc1cnccn1,http://www.thegoodscentscompany.com/data/rw1008711.html,2
7786-61-0,"['fresh', 'alcohol', 'cedar', 'tobacco', 'coffe', 'strawberri', 'spici', 'amber', 'roast', 'woodi', 'beverag', 'vanilla']",COc1cc(C=C)ccc1O,http://www.thegoodscentscompany.com/data/rw1005101.html,12
79-20-9,"['cognac', 'gerard', 'ether', 'fruiti', 'winey']",COC(C)=O,http://www.thegoodscentscompany.com/data/rw1032001.html,5
105-45-3,"['green', 'citrus', 'fresh', 'fruiti']",COC(=O)CC(C)=O,http://www.thegoodscentscompany.com/data/rw1014971.html,4
577-16-2,"['powderi', 'anis', 'nutti', 'burnt', 'phenol', 'coumarin']",CC(=O)c1ccccc1C,http://www.thegoodscentscompany.com/data/rw1057601.html,6
122-00-9,"['powderi', 'aromat', 'gerard', 'coumarin', 'cherri', 'vanilla']",CC(=O)c1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1008191.html,6
35234-21-0,"['green', 'winey', 'fruiti']",CCCCCC(CC(=O)OC)OC(C)=O,http://www.thegoodscentscompany.com/data/rw1503051.html,3
121-98-2,"['anis', 'herbal']",COC(=O)c1ccc(OC)cc1,http://www.thegoodscentscompany.com/data/rw1032091.html,2
606-45-1,"['floral', 'hyacinth', 'fruiti', 'herbal']",COC(=O)c1ccccc1OC,http://www.thegoodscentscompany.com/data/rw1032761.html,4
578-58-5,"['nutti', 'floral', 'phenol', 'gerard', 'woodi', 'earthi']",COc1ccccc1C,http://www.thegoodscentscompany.com/data/rw1032111.html,6
104-93-8,"['powderi', 'minti', 'gerard', 'leather', 'cedar', 'floreal', 'phenol', 'vanilla']",COc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1003932.html,8
134-20-3,"['flower', 'powderi', 'grape', 'citrus', 'gerard', 'musti', 'fruiti', 'floral', 'orang', 'floreal', 'neroli']",COC(=O)c1ccccc1N,http://www.thegoodscentscompany.com/data/rw1008211.html,11
93-58-3,"['floral', 'gerard', 'almond', 'aromat', 'fruiti', 'cherri', 'phenol', 'chemic']",COC(=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1015012.html,8
95-21-6,"['powderi', 'tobacco', 'burnt', 'phenol', 'meati']",Cc1oc2ccccc2n1,http://www.thegoodscentscompany.com/data/rw1032151.html,5
2216-45-7,"['floral', 'green', 'hyacinth', 'fruiti']",CC(=O)OCc1ccc(C)cc1,http://www.thegoodscentscompany.com/data/rw1412161.html,4
29759-11-3,"['floral', 'fruiti', 'herbal']",CC(OC(C)=O)c1ccccc1,http://www.thegoodscentscompany.com/data/rw1412121.html,3
72175-33-8,"['floral', 'rose', 'jasmin', 'fruiti', 'melon']",COC(=O)C1OC1(C)C2CC3CC2C=C3,http://www.thegoodscentscompany.com/data/rw1502851.html,5
137-32-6,"['alcohol', 'roast', 'wine', 'fruiti']",CCC(C)CO,http://www.thegoodscentscompany.com/data/rw1059521.html,4
563-80-4,['camphor'],CC(C)C(C)=O,http://www.thegoodscentscompany.com/data/rw1046581.html,1
